"optimus_id", "age", "party", "ethnicity", "maritalstatus", "income", "cd", "dma"
44362,39.0,Republican,European,nan,75k-125k,3.0,LAS VEGAS DMA (EST.)
981896,38.0,American Independent,European,nan,Unknown,2.0,RENO DMA (EST.)
237470,64.0,Democratic,nan,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
936607,46.0,Democratic,European,nan,35k-75k,2.0,RENO DMA (EST.)
838439,61.0,Democratic,European,Married,Unknown,2.0,RENO DMA (EST.)
373908,81.0,Democratic,African-American,nan,0-35k,4.0,LAS VEGAS DMA (EST.)
112456,80.0,American Independent,European,nan,75k-125k,3.0,LAS VEGAS DMA (EST.)
1092370,61.0,Democratic,European,Married,75k-125k,2.0,RENO DMA (EST.)
924891,66.0,Republican,nan,nan,0-35k,2.0,RENO DMA (EST.)
778472,60.0,Republican,Other,nan,Unknown,2.0,RENO DMA (EST.)
212686,37.0,Democratic,African-American,Non-Traditional,Unknown,4.0,LAS VEGAS DMA (EST.)
250877,61.0,Democratic,European,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
978476,61.0,Democratic,European,nan,125k-200k,2.0,RENO DMA (EST.)
1027867,47.0,Republican,European,Married,35k-75k,2.0,RENO DMA (EST.)
433332,63.0,Democratic,nan,nan,0-35k,4.0,LAS VEGAS DMA (EST.)
313875,70.0,Democratic,European,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
902556,61.0,Republican,European,Married,35k-75k,2.0,RENO DMA (EST.)
6055,69.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
454292,84.0,Republican,nan,nan,0-35k,1.0,LAS VEGAS DMA (EST.)
603527,69.0,Democratic,nan,Married,125k-200k,3.0,LAS VEGAS DMA (EST.)
128551,64.0,Republican,nan,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
20083,29.0,Democratic,European,Non-Traditional,Unknown,3.0,LAS VEGAS DMA (EST.)
202494,69.0,Republican,European,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
834726,54.0,Non-Partisan,European,Married,35k-75k,2.0,RENO DMA (EST.)
900493,60.0,Republican,nan,Married,75k-125k,2.0,RENO DMA (EST.)
548708,45.0,Republican,European,nan,200k+,3.0,LAS VEGAS DMA (EST.)
3276,71.0,Republican,nan,Married,75k-125k,2.0,RENO DMA (EST.)
1052230,52.0,Republican,Hispanic,nan,125k-200k,2.0,RENO DMA (EST.)
490178,52.0,Democratic,European,nan,Unknown,1.0,LAS VEGAS DMA (EST.)
790076,58.0,Republican,Hispanic,Married,Unknown,2.0,RENO DMA (EST.)
173041,67.0,Non-Partisan,Asian,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
1084246,61.0,Democratic,European,nan,125k-200k,2.0,RENO DMA (EST.)
973883,90.0,Democratic,Hispanic,nan,125k-200k,2.0,RENO DMA (EST.)
838056,53.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
241111,64.0,Non-Partisan,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
522278,59.0,Democratic,European,Non-Traditional,35k-75k,1.0,LAS VEGAS DMA (EST.)
401295,36.0,Non-Partisan,Hispanic,nan,0-35k,4.0,LAS VEGAS DMA (EST.)
669642,65.0,Republican,European,Married,Unknown,3.0,LAS VEGAS DMA (EST.)
847758,43.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
50074,72.0,Democratic,European,nan,200k+,3.0,LAS VEGAS DMA (EST.)
808721,53.0,Republican,European,nan,125k-200k,2.0,SALT LAKE CITY DMA (EST.)
618998,89.0,Non-Partisan,Other,nan,0-35k,3.0,LAS VEGAS DMA (EST.)
964590,75.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
34618,47.0,Democratic,Asian,nan,125k-200k,3.0,LAS VEGAS DMA (EST.)
306281,87.0,Republican,European,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
731043,66.0,Republican,Asian,nan,75k-125k,3.0,LAS VEGAS DMA (EST.)
555918,44.0,Democratic,Asian,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
40054,52.0,Democratic,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
1018933,63.0,Democratic,European,Married,200k+,2.0,RENO DMA (EST.)
116337,68.0,Republican,European,Married,Unknown,3.0,LAS VEGAS DMA (EST.)
217494,54.0,Republican,nan,Married,Unknown,4.0,LAS VEGAS DMA (EST.)
160138,55.0,Non-Partisan,European,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
1024639,54.0,Democratic,European,nan,75k-125k,2.0,RENO DMA (EST.)
180060,30.0,Non-Partisan,European,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
1005217,50.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
873432,74.0,Republican,European,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
840291,73.0,Democratic,European,nan,35k-75k,2.0,RENO DMA (EST.)
607349,36.0,Republican,Hispanic,Non-Traditional,125k-200k,3.0,LAS VEGAS DMA (EST.)
480966,76.0,Republican,Hispanic,nan,0-35k,1.0,LAS VEGAS DMA (EST.)
268681,74.0,Republican,nan,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
485078,47.0,Democratic,European,Married,125k-200k,1.0,LAS VEGAS DMA (EST.)
35273,58.0,Democratic,Hispanic,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
3694,61.0,Democratic,European,nan,35k-75k,2.0,RENO DMA (EST.)
191444,37.0,Non-Partisan,Hispanic,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
268641,69.0,Republican,European,Married,Unknown,4.0,LAS VEGAS DMA (EST.)
529347,46.0,Democratic,Hispanic,Married,35k-75k,1.0,LAS VEGAS DMA (EST.)
477135,62.0,Democratic,European,nan,Unknown,1.0,LAS VEGAS DMA (EST.)
831643,81.0,Non-Partisan,European,nan,125k-200k,2.0,RENO DMA (EST.)
1080975,60.0,Democratic,European,nan,75k-125k,4.0,SALT LAKE CITY DMA (EST.)
616389,47.0,Democratic,European,nan,75k-125k,1.0,LAS VEGAS DMA (EST.)
380836,80.0,Democratic,Hispanic,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
692416,40.0,Republican,European,Married,35k-75k,1.0,LAS VEGAS DMA (EST.)
888526,48.0,Democratic,European,nan,35k-75k,2.0,RENO DMA (EST.)
312881,72.0,Democratic,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
905962,81.0,Republican,European,Married,200k+,2.0,RENO DMA (EST.)
1066850,66.0,Non-Partisan,European,Married,200k+,2.0,RENO DMA (EST.)
871814,69.0,Democratic,European,Married,0-35k,4.0,LAS VEGAS DMA (EST.)
819598,41.0,Republican,European,nan,35k-75k,2.0,RENO DMA (EST.)
553277,44.0,Republican,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
747320,61.0,Non-Partisan,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
556325,55.0,American Independent,European,nan,125k-200k,3.0,LAS VEGAS DMA (EST.)
390297,63.0,Democratic,African-American,Non-Traditional,125k-200k,4.0,LAS VEGAS DMA (EST.)
38009,58.0,Democratic,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
106884,72.0,Democratic,European,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
972215,73.0,Democratic,European,nan,0-35k,2.0,RENO DMA (EST.)
650197,69.0,Democratic,European,nan,75k-125k,1.0,LAS VEGAS DMA (EST.)
58479,60.0,Republican,European,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
723068,86.0,Democratic,European,nan,125k-200k,3.0,LAS VEGAS DMA (EST.)
599532,52.0,Republican,European,Married,200k+,3.0,LAS VEGAS DMA (EST.)
215158,29.0,Republican,European,Non-Traditional,35k-75k,4.0,LAS VEGAS DMA (EST.)
761910,68.0,Democratic,European,Married,75k-125k,1.0,LAS VEGAS DMA (EST.)
823267,38.0,Republican,European,nan,125k-200k,2.0,RENO DMA (EST.)
66706,54.0,Republican,European,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
129492,67.0,Democratic,European,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
221074,57.0,Republican,Asian,Married,Unknown,4.0,LAS VEGAS DMA (EST.)
1044503,84.0,Republican,European,Married,0-35k,2.0,RENO DMA (EST.)
392338,55.0,Democratic,Hispanic,nan,0-35k,1.0,LAS VEGAS DMA (EST.)
476092,51.0,Democratic,European,Married,200k+,4.0,LAS VEGAS DMA (EST.)
724402,48.0,Democratic,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
702823,55.0,Non-Partisan,European,Married,125k-200k,3.0,LAS VEGAS DMA (EST.)
209359,46.0,Republican,European,Married,Unknown,4.0,LAS VEGAS DMA (EST.)
1053235,67.0,American Independent,European,Non-Traditional,Unknown,2.0,RENO DMA (EST.)
450935,72.0,Democratic,Hispanic,Married,35k-75k,1.0,LAS VEGAS DMA (EST.)
915003,37.0,Democratic,Hispanic,Married,0-35k,2.0,RENO DMA (EST.)
108171,70.0,Democratic,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
657908,92.0,Democratic,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
726630,73.0,Republican,European,Married,125k-200k,3.0,LAS VEGAS DMA (EST.)
832040,53.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
12426,57.0,Democratic,nan,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
431463,29.0,Democratic,nan,nan,35k-75k,1.0,LAS VEGAS DMA (EST.)
1021040,44.0,Republican,European,Non-Traditional,35k-75k,2.0,RENO DMA (EST.)
968283,88.0,Democratic,European,nan,0-35k,2.0,RENO DMA (EST.)
335357,69.0,Democratic,nan,Married,200k+,4.0,LAS VEGAS DMA (EST.)
680860,51.0,Democratic,Asian,nan,35k-75k,1.0,LAS VEGAS DMA (EST.)
918906,37.0,Republican,European,Non-Traditional,75k-125k,2.0,RENO DMA (EST.)
1003192,29.0,Democratic,European,nan,Unknown,2.0,RENO DMA (EST.)
590210,45.0,Republican,European,nan,75k-125k,3.0,LAS VEGAS DMA (EST.)
52666,34.0,American Independent,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
902871,86.0,Republican,European,nan,0-35k,2.0,RENO DMA (EST.)
849605,82.0,Republican,European,Married,35k-75k,2.0,RENO DMA (EST.)
866156,65.0,Republican,European,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
277249,69.0,Democratic,European,Married,Unknown,4.0,LAS VEGAS DMA (EST.)
806341,54.0,Republican,European,nan,Unknown,2.0,SALT LAKE CITY DMA (EST.)
71583,44.0,American Independent,European,nan,35k-75k,1.0,LAS VEGAS DMA (EST.)
1084891,84.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
581345,80.0,Democratic,European,Married,0-35k,3.0,LAS VEGAS DMA (EST.)
197108,68.0,Democratic,Hispanic,nan,200k+,4.0,LAS VEGAS DMA (EST.)
713960,50.0,Democratic,Other,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
263635,65.0,Republican,European,nan,200k+,4.0,LAS VEGAS DMA (EST.)
1068900,61.0,Republican,European,nan,75k-125k,2.0,RENO DMA (EST.)
21768,36.0,Non-Partisan,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
870101,87.0,Republican,European,nan,200k+,4.0,LAS VEGAS DMA (EST.)
949232,66.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
964617,45.0,Democratic,Hispanic,Married,35k-75k,2.0,RENO DMA (EST.)
332905,48.0,Democratic,European,nan,35k-75k,1.0,LAS VEGAS DMA (EST.)
61366,64.0,Non-Partisan,European,Married,125k-200k,3.0,LAS VEGAS DMA (EST.)
764184,50.0,Republican,European,nan,125k-200k,3.0,LAS VEGAS DMA (EST.)
820535,67.0,Republican,nan,nan,Unknown,2.0,RENO DMA (EST.)
122126,78.0,Republican,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
319618,29.0,Democratic,European,nan,125k-200k,1.0,LAS VEGAS DMA (EST.)
79791,44.0,Democratic,Hispanic,nan,0-35k,1.0,LAS VEGAS DMA (EST.)
281169,49.0,Democratic,Hispanic,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
709024,43.0,Democratic,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
119494,75.0,Republican,nan,Married,Unknown,3.0,LAS VEGAS DMA (EST.)
352671,36.0,Non-Partisan,European,Non-Traditional,0-35k,4.0,LAS VEGAS DMA (EST.)
150592,81.0,Non-Partisan,European,nan,125k-200k,4.0,LAS VEGAS DMA (EST.)
640731,51.0,Democratic,European,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
879565,56.0,Republican,European,nan,75k-125k,2.0,RENO DMA (EST.)
1032823,35.0,Democratic,European,Non-Traditional,35k-75k,2.0,RENO DMA (EST.)
266709,55.0,Democratic,European,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
596704,73.0,Republican,European,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
51737,55.0,Democratic,Hispanic,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
758307,66.0,Democratic,nan,nan,125k-200k,3.0,LAS VEGAS DMA (EST.)
788718,62.0,Democratic,European,nan,35k-75k,2.0,RENO DMA (EST.)
685098,49.0,Republican,Hispanic,Married,125k-200k,1.0,LAS VEGAS DMA (EST.)
825779,46.0,Republican,nan,Married,Unknown,4.0,LAS VEGAS DMA (EST.)
137407,61.0,Democratic,European,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
1096802,57.0,Democratic,nan,Married,Unknown,2.0,RENO DMA (EST.)
345094,69.0,Democratic,Asian,nan,125k-200k,4.0,LAS VEGAS DMA (EST.)
1059413,38.0,Non-Partisan,European,nan,75k-125k,2.0,RENO DMA (EST.)
1057369,48.0,Republican,Hispanic,nan,Unknown,2.0,RENO DMA (EST.)
304883,64.0,Non-Partisan,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
1018415,65.0,Democratic,European,nan,35k-75k,2.0,RENO DMA (EST.)
1102291,37.0,Republican,European,nan,35k-75k,2.0,RENO DMA (EST.)
764840,58.0,Democratic,Other,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
921449,34.0,Libertarian,European,Married,200k+,2.0,RENO DMA (EST.)
986622,90.0,Non-Partisan,European,nan,0-35k,2.0,RENO DMA (EST.)
474717,64.0,Democratic,Other,Married,125k-200k,1.0,LAS VEGAS DMA (EST.)
936360,47.0,Republican,European,Non-Traditional,35k-75k,2.0,RENO DMA (EST.)
597699,60.0,Democratic,European,Married,125k-200k,3.0,LAS VEGAS DMA (EST.)
921445,57.0,Democratic,European,Non-Traditional,Unknown,2.0,RENO DMA (EST.)
411724,53.0,Democratic,Hispanic,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
600261,73.0,Republican,Hispanic,nan,75k-125k,3.0,LAS VEGAS DMA (EST.)
570675,37.0,Democratic,Other,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
999920,48.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
522898,45.0,Republican,Hispanic,nan,35k-75k,1.0,LAS VEGAS DMA (EST.)
355007,51.0,Democratic,European,Non-Traditional,35k-75k,4.0,LAS VEGAS DMA (EST.)
402856,37.0,Republican,European,nan,35k-75k,1.0,LAS VEGAS DMA (EST.)
561793,44.0,Republican,European,Married,125k-200k,3.0,LAS VEGAS DMA (EST.)
492015,59.0,Democratic,European,Married,75k-125k,1.0,LAS VEGAS DMA (EST.)
580364,52.0,Republican,nan,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
1063803,77.0,Democratic,European,Married,125k-200k,2.0,RENO DMA (EST.)
30103,78.0,Democratic,Hispanic,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
114195,72.0,Republican,European,Married,0-35k,3.0,LAS VEGAS DMA (EST.)
122808,66.0,Republican,European,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
842075,66.0,Democratic,European,Married,75k-125k,2.0,RENO DMA (EST.)
727204,63.0,Democratic,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
990493,34.0,Democratic,Hispanic,Married,Unknown,2.0,RENO DMA (EST.)
788182,83.0,Democratic,European,nan,Unknown,2.0,RENO DMA (EST.)
1090447,37.0,American Independent,European,Married,35k-75k,2.0,RENO DMA (EST.)
258922,69.0,Democratic,nan,Married,200k+,4.0,LAS VEGAS DMA (EST.)
283413,83.0,Democratic,European,nan,0-35k,4.0,LAS VEGAS DMA (EST.)
827403,71.0,Republican,European,nan,75k-125k,4.0,RENO DMA (EST.)
2192,76.0,Republican,European,nan,75k-125k,2.0,RENO DMA (EST.)
136194,59.0,Democratic,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
988931,45.0,Non-Partisan,European,nan,Unknown,2.0,RENO DMA (EST.)
573853,74.0,Republican,European,Married,35k-75k,1.0,LAS VEGAS DMA (EST.)
266059,55.0,Democratic,nan,Non-Traditional,125k-200k,4.0,LAS VEGAS DMA (EST.)
626247,72.0,Republican,European,nan,Unknown,1.0,LAS VEGAS DMA (EST.)
994514,75.0,Republican,European,Married,Unknown,2.0,RENO DMA (EST.)
672613,80.0,Republican,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
767057,35.0,Republican,European,Married,Unknown,3.0,LAS VEGAS DMA (EST.)
1075691,62.0,Democratic,European,Married,200k+,2.0,RENO DMA (EST.)
667250,75.0,American Independent,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
1026783,39.0,Democratic,European,nan,75k-125k,2.0,RENO DMA (EST.)
256896,33.0,Republican,nan,Married,Unknown,3.0,LAS VEGAS DMA (EST.)
842744,71.0,Republican,European,Married,35k-75k,2.0,RENO DMA (EST.)
569245,42.0,Republican,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
255320,85.0,Republican,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
85584,79.0,Democratic,European,nan,0-35k,1.0,LAS VEGAS DMA (EST.)
813136,34.0,Non-Partisan,European,Non-Traditional,Unknown,2.0,SALT LAKE CITY DMA (EST.)
551645,65.0,Non-Partisan,nan,Married,200k+,3.0,LAS VEGAS DMA (EST.)
560962,71.0,Republican,Hispanic,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
807733,37.0,Democratic,nan,nan,75k-125k,2.0,SALT LAKE CITY DMA (EST.)
667939,72.0,Democratic,European,Married,125k-200k,3.0,LAS VEGAS DMA (EST.)
809159,52.0,Republican,Hispanic,Married,35k-75k,2.0,SALT LAKE CITY DMA (EST.)
52322,57.0,Democratic,Other,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
480200,73.0,Democratic,European,nan,0-35k,1.0,LAS VEGAS DMA (EST.)
619716,56.0,Democratic,Hispanic,nan,75k-125k,3.0,LAS VEGAS DMA (EST.)
637758,62.0,Non-Partisan,European,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
146963,52.0,Republican,European,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
962487,57.0,Republican,European,Married,35k-75k,2.0,RENO DMA (EST.)
860296,82.0,Republican,European,Married,Unknown,4.0,LAS VEGAS DMA (EST.)
948876,72.0,Republican,European,nan,35k-75k,2.0,RENO DMA (EST.)
894412,63.0,Republican,European,Married,Unknown,2.0,RENO DMA (EST.)
1039826,51.0,Non-Partisan,European,nan,75k-125k,2.0,RENO DMA (EST.)
888730,51.0,Other,European,nan,Unknown,2.0,RENO DMA (EST.)
950595,75.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
716758,59.0,Democratic,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
915925,87.0,Republican,European,nan,200k+,2.0,RENO DMA (EST.)
337147,85.0,Democratic,Other,nan,0-35k,4.0,LAS VEGAS DMA (EST.)
468419,70.0,Democratic,European,nan,35k-75k,1.0,LAS VEGAS DMA (EST.)
1024026,57.0,Republican,European,Married,Unknown,2.0,RENO DMA (EST.)
49482,72.0,Republican,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
764456,28.0,Non-Partisan,European,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
833479,55.0,Democratic,European,nan,35k-75k,2.0,RENO DMA (EST.)
909013,81.0,Republican,nan,Married,75k-125k,2.0,RENO DMA (EST.)
301691,71.0,Democratic,European,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
727149,51.0,Republican,European,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
903838,66.0,Non-Partisan,European,nan,75k-125k,2.0,RENO DMA (EST.)
165977,85.0,Republican,European,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
905873,66.0,Republican,European,nan,Unknown,2.0,RENO DMA (EST.)
221069,69.0,Republican,European,Married,Unknown,4.0,LAS VEGAS DMA (EST.)
395800,48.0,Democratic,European,nan,35k-75k,1.0,LAS VEGAS DMA (EST.)
699225,62.0,Republican,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
828002,77.0,Republican,European,nan,0-35k,4.0,RENO DMA (EST.)
244736,79.0,Republican,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
342069,60.0,Republican,European,Married,35k-75k,1.0,LAS VEGAS DMA (EST.)
388869,59.0,Democratic,African-American,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
977849,38.0,Democratic,Other,nan,Unknown,2.0,RENO DMA (EST.)
685649,75.0,Republican,European,Married,200k+,1.0,LAS VEGAS DMA (EST.)
1096304,79.0,Democratic,European,Married,75k-125k,2.0,RENO DMA (EST.)
279963,48.0,Republican,European,Married,200k+,4.0,LAS VEGAS DMA (EST.)
1036009,69.0,Republican,European,nan,125k-200k,2.0,RENO DMA (EST.)
1043881,66.0,Democratic,European,nan,75k-125k,2.0,RENO DMA (EST.)
736975,68.0,Republican,nan,Married,125k-200k,3.0,LAS VEGAS DMA (EST.)
605276,53.0,Republican,European,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
1072559,54.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
166152,32.0,Republican,nan,Married,Unknown,4.0,LAS VEGAS DMA (EST.)
234582,76.0,Democratic,Hispanic,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
573070,36.0,Non-Partisan,European,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
252106,41.0,Democratic,European,nan,75k-125k,3.0,LAS VEGAS DMA (EST.)
547873,34.0,Democratic,European,nan,75k-125k,3.0,LAS VEGAS DMA (EST.)
946700,69.0,Democratic,nan,Married,125k-200k,2.0,RENO DMA (EST.)
829529,64.0,Republican,European,Non-Traditional,Unknown,4.0,RENO DMA (EST.)
261521,78.0,Republican,European,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
962650,62.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
946861,76.0,Republican,European,nan,0-35k,2.0,RENO DMA (EST.)
304075,36.0,Republican,European,Non-Traditional,Unknown,4.0,LAS VEGAS DMA (EST.)
132450,54.0,Republican,European,Married,Unknown,4.0,LAS VEGAS DMA (EST.)
260138,69.0,Republican,European,Married,200k+,4.0,LAS VEGAS DMA (EST.)
714490,74.0,Republican,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
872058,67.0,Democratic,European,Married,Unknown,4.0,LAS VEGAS DMA (EST.)
452189,46.0,Democratic,Hispanic,Non-Traditional,Unknown,1.0,LAS VEGAS DMA (EST.)
792976,59.0,Democratic,European,nan,75k-125k,2.0,RENO DMA (EST.)
888758,48.0,Democratic,Asian,Non-Traditional,75k-125k,2.0,RENO DMA (EST.)
40060,45.0,Republican,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
224447,66.0,Republican,European,Married,200k+,4.0,LAS VEGAS DMA (EST.)
819807,61.0,Republican,Hispanic,Married,35k-75k,2.0,RENO DMA (EST.)
339862,64.0,American Independent,European,nan,Unknown,1.0,LAS VEGAS DMA (EST.)
668626,38.0,Non-Partisan,nan,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
435455,63.0,Democratic,European,Married,35k-75k,1.0,LAS VEGAS DMA (EST.)
525813,63.0,American Independent,Hispanic,Married,75k-125k,1.0,LAS VEGAS DMA (EST.)
774136,30.0,Republican,European,Non-Traditional,Unknown,2.0,RENO DMA (EST.)
817798,80.0,Republican,European,nan,Unknown,2.0,RENO DMA (EST.)
867417,70.0,Republican,European,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
493791,68.0,Republican,European,nan,Unknown,1.0,LAS VEGAS DMA (EST.)
9293,77.0,Republican,European,Non-Traditional,35k-75k,2.0,RENO DMA (EST.)
225610,60.0,Democratic,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
108759,66.0,Republican,European,Married,Unknown,3.0,LAS VEGAS DMA (EST.)
1065898,35.0,Republican,European,Married,125k-200k,2.0,RENO DMA (EST.)
480721,47.0,American Independent,European,nan,35k-75k,1.0,LAS VEGAS DMA (EST.)
765423,52.0,Republican,European,nan,75k-125k,3.0,LAS VEGAS DMA (EST.)
493599,84.0,Democratic,European,nan,Unknown,1.0,LAS VEGAS DMA (EST.)
1027117,43.0,Democratic,Hispanic,Married,75k-125k,2.0,RENO DMA (EST.)
1061104,66.0,Democratic,Other,Non-Traditional,125k-200k,2.0,RENO DMA (EST.)
633913,68.0,Republican,European,Married,Unknown,3.0,LAS VEGAS DMA (EST.)
1076067,56.0,Non-Partisan,European,nan,75k-125k,2.0,RENO DMA (EST.)
1032523,80.0,American Independent,European,Married,35k-75k,2.0,RENO DMA (EST.)
828450,59.0,Non-Partisan,European,Married,35k-75k,4.0,RENO DMA (EST.)
507000,37.0,Democratic,European,nan,125k-200k,1.0,LAS VEGAS DMA (EST.)
1012650,74.0,Democratic,European,Married,35k-75k,2.0,RENO DMA (EST.)
589973,65.0,Republican,Hispanic,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
553821,69.0,Republican,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
1064114,53.0,Non-Partisan,nan,Married,75k-125k,2.0,RENO DMA (EST.)
1022948,77.0,Democratic,Hispanic,Non-Traditional,Unknown,2.0,RENO DMA (EST.)
128509,84.0,Republican,Hispanic,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
1100524,57.0,Republican,Hispanic,nan,35k-75k,2.0,RENO DMA (EST.)
150316,57.0,Non-Partisan,European,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
349617,33.0,Democratic,European,Married,35k-75k,1.0,LAS VEGAS DMA (EST.)
301649,53.0,Libertarian,European,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
4110,53.0,Republican,European,Married,35k-75k,2.0,RENO DMA (EST.)
983780,58.0,Republican,European,nan,75k-125k,2.0,RENO DMA (EST.)
1087054,84.0,Republican,European,nan,0-35k,2.0,RENO DMA (EST.)
907115,56.0,Republican,European,nan,Unknown,2.0,RENO DMA (EST.)
722376,40.0,Non-Partisan,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
